origin,destination,path,path_count,path_frequency,path_frequency_within_od,total_count,od_frequency,actions_taken,rewards_per_step,total_return,highest_reward_index,highest_reward_value
1,84,1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_244_151_84,1,0.0001016880211511084,1.0,1,0.0001016880211511084,"[np.int64(7), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(6)]","[0.7259035110473633, 0.543011486530304, 0.7895401120185852, 0.6129420399665833, 0.6277567148208618, 0.7488700151443481, 0.655948281288147, 0.6276611685752869, 0.7122621536254883, 0.6173726916313171, 0.6121962070465088, 0.5958138704299927, 0.5656021237373352, 0.6239606738090515, 0.641764223575592, 0.2650909125804901, 0.574910044670105, 0.24510441720485687]",10.785710647702217,3,0.7895401120185852
1,135,1_338_154_174_364_178_180_337_182_186_347_403_243_211_135,7,0.0007118161480577588,1.0,7,0.0007118161480577588,"[np.int64(7), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(2)]","[0.8723117709159851, 0.5394799709320068, 0.7630077004432678, 0.612919807434082, 0.6161268949508667, 0.7345774173736572, 0.636009156703949, 0.6553846001625061, 0.6957091689109802, 0.6385754942893982, 0.6700662970542908, 0.5793546438217163, 0.702657163143158, 0.387491911649704]",9.103671997785568,1,0.8723117709159851
1,136,1_338_154_174_364_178_180_337_182_186_347_403_243_211_136,24,0.0024405125076266015,1.0,24,0.0024405125076266015,"[np.int64(7), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(0)]","[0.8987337946891785, 0.5545908212661743, 0.7613258957862854, 0.6100950837135315, 0.6123782992362976, 0.7301189303398132, 0.631386935710907, 0.6537467241287231, 0.6840317249298096, 0.6499255299568176, 0.6586285829544067, 0.591645359992981, 0.7251996397972107, 0.8372421264648438]",9.59904944896698,1,0.8987337946891785
1,141,1_338_154_174_364_178_180_337_181_183_185_177_404_195_141,4,0.0004067520846044336,0.5714285714285714,7,0.0007118161480577588,"[np.int64(7), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(2), np.int64(0), np.int64(2), np.int64(0), np.int64(0), np.int64(0), np.int64(5)]","[0.9428630471229553, 0.4128786027431488, 0.720864474773407, 0.16746145486831665, 0.6483328938484192, 0.6998571753501892, 0.6757153272628784, 0.1441410928964615, 0.01915009319782257, 0.21954472362995148, 0.687258780002594, 0.6656454205513, 0.7696971893310547, 0.6402915716171265]",7.413701847195625,1,0.9428630471229553
1,141,1_338_154_174_364_178_180_337_182_186_347_403_242_356_362_193_185_177_404_195_141,3,0.0003050640634533252,0.42857142857142855,7,0.0007118161480577588,"[np.int64(7), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(2), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(5)]","[0.9428630471229553, 0.4128786027431488, 0.720864474773407, 0.16746145486831665, 0.6483328938484192, 0.6998571753501892, 0.6757153272628784, 0.18347716331481934, 0.9982940554618835, 0.6530675888061523, 0.42639678716659546, 0.17898766696453094, 0.46610286831855774, 0.6183428168296814, 0.734192430973053, 0.6195269227027893, 0.687258780002594, 0.6656454205513, 0.7696971893310547, 0.6402915716171265]",11.909254238009453,9,0.9982940554618835
1,148,1_338_154_174_364_178_180_337_181_183_185_177_404_194_173_142_144_146_148,1,0.0001016880211511084,1.0,1,0.0001016880211511084,"[np.int64(7), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(2), np.int64(0), np.int64(2), np.int64(0), np.int64(0), np.int64(2), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(2)]","[1.0981419086456299, 0.5111375451087952, 0.25044602155685425, 0.5034804940223694, 0.6509767174720764, 0.3264562487602234, 0.6126384139060974, 0.08997572213411331, 0.01633782871067524, 0.21433879435062408, 0.5672203898429871, 0.6532491445541382, 0.28951504826545715, 0.3113183379173279, 0.3700094521045685, 0.044016413390636444, 0.5585188269615173, 0.17156310379505157]",7.239340411499143,1,1.0981419086456299
1,151,1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_244_151,1,0.0001016880211511084,1.0,1,0.0001016880211511084,"[np.int64(7), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(0), np.int64(6), np.int64(0)]","[0.8431960344314575, 0.5610718131065369, 0.8076985478401184, 0.6314440965652466, 0.6566345691680908, 0.7666102647781372, 0.6824811100959778, 0.664432168006897, 0.7318822145462036, 0.651890218257904, 0.6497066020965576, 0.617099940776825, 0.6169430017471313, 0.6494685411453247, 0.6487922668457031, 0.29421839118003845, 0.7391937971115112]",11.212763577699661,1,0.8431960344314575
1,159,1_338_154_174_364_178_179_208_237_305_348_143_167_407_157_159,1,0.0001016880211511084,1.0,1,0.0001016880211511084,"[np.int64(7), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]","[1.0084547996520996, 0.30996549129486084, 0.24916686117649078, 0.4899836480617523, 0.6514641642570496, 0.24173833429813385, 0.09049095213413239, 0.3097468316555023, 0.741570770740509, 0.7402257323265076, 0.6457338929176331, 0.6635071635246277, 0.6991666555404663, 0.6755577325820923, 0.7460402250289917]",8.26281325519085,1,1.0084547996520996
1,170,1_338_154_174_364_178_179_208_237_305_348_143_167_407_157_159_170,4,0.0004067520846044336,1.0,4,0.0004067520846044336,"[np.int64(7), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(7)]","[0.9372673034667969, 0.3129647970199585, 0.2541848123073578, 0.4708365797996521, 0.6296541690826416, 0.2212381660938263, 0.07989626377820969, 0.2845827043056488, 0.6817874312400818, 0.7089073061943054, 0.6041769981384277, 0.6327639818191528, 0.6791178584098816, 0.6573435068130493, 0.6572649478912354, 0.7120910882949829]",8.524077914655209,1,0.9372673034667969
1,206,1_338_154_174_364_178_180_337_182_187_189_191_396_204_206,4,0.0004067520846044336,1.0,4,0.0004067520846044336,"[np.int64(7), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(0), np.int64(2), np.int64(2), np.int64(0)]","[0.7777647972106934, 0.5244211554527283, 0.667517364025116, 0.6515657305717468, 0.637377917766571, 0.5857881307601929, 0.6437944173812866, 0.7799450159072876, 0.1964021921157837, 0.4069494605064392, 0.5266156196594238, 0.15137282013893127, 0.13893887400627136, 0.2630297541618347]",6.951483249664307,8,0.7799450159072876
1,231,1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_358_341_342_71_345_282_78_231,12,0.0012202562538133007,1.0,12,0.0012202562538133007,"[np.int64(7), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6)]","[0.7634744048118591, 0.38850149512290955, 0.6875737905502319, 0.5889800786972046, 0.6739181876182556, 0.730805516242981, 0.6839442849159241, 0.550990879535675, 0.7063212990760803, 0.7005351781845093, 0.6257579922676086, 0.7040454149246216, 0.6302686333656311, 0.6937734484672546, 0.6631636023521423, 0.6169401407241821, 0.686518132686615, 0.7104116678237915, 0.657261073589325, 0.4961812198162079, 0.6570547819137573, 0.6632440686225891, 0.6050281524658203, 0.645195484161377, 0.6868391036987305, 0.7429283857345581]",16.959656417369843,1,0.7634744048118591
1,237,1_338_154_174_364_178_180_337_182_187_189_190_397_350_237,2,0.0002033760423022168,0.6666666666666666,3,0.0003050640634533252,"[np.int64(7), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(6), np.int64(0), np.int64(0), np.int64(0)]","[1.050308108329773, 0.6032248139381409, 0.7342058420181274, 0.6629049777984619, 0.6572210788726807, 0.3177185356616974, 0.6587072610855103, 0.72568279504776, 0.2024281919002533, 0.46693697571754456, 0.22816482186317444, 0.6641965508460999, 0.6940913200378418, 0.9659934043884277]",8.631784677505493,1,1.050308108329773
1,237,1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_244_151_85_292_293_294_296_203_190_397_350_237,1,0.0001016880211511084,0.3333333333333333,3,0.0003050640634533252,"[np.int64(7), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(7), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0)]","[1.050308108329773, 0.6032248139381409, 0.7342058420181274, 0.6629049777984619, 0.6572210788726807, 0.3177185356616974, 0.6587072610855103, 0.72568279504776, 0.21973372995853424, 0.6179705858230591, 0.3916723132133484, 0.4393649995326996, 0.4035002887248993, 0.6435286998748779, 0.6278189420700073, 0.23606359958648682, 0.5999453663825989, 0.7281498312950134, 0.6403012275695801, 0.6987676024436951, 0.722369909286499, 0.6793279647827148, 0.7178939580917358, 0.6821900606155396, 0.6641965508460999, 0.6940913200378418, 0.9659934043884277]",16.78285376727581,1,1.050308108329773
1,241,1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_36_374_241,1,0.0001016880211511084,1.0,1,0.0001016880211511084,"[np.int64(7), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(2), np.int64(2), np.int64(0)]","[0.7252215147018433, 0.47043508291244507, 0.751969039440155, 0.6010398268699646, 0.6118072271347046, 0.7196522355079651, 0.624988317489624, 0.5986822247505188, 0.6625562906265259, 0.6259940266609192, 0.5858175158500671, 0.5881092548370361, 0.5638725757598877, 0.5897670388221741, 0.6814547181129456, 0.6105929017066956, 0.16514988243579865, 0.23312368988990784, 0.3328453600406647]",10.743078723549843,3,0.751969039440155
1,245,1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245,1,0.0001016880211511084,1.0,1,0.0001016880211511084,"[np.int64(7), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(0), np.int64(0)]","[0.8850768208503723, 0.5544611215591431, 0.7926138043403625, 0.636935293674469, 0.6590554118156433, 0.7470128536224365, 0.682640790939331, 0.6675408482551575, 0.7035776972770691, 0.6503650546073914, 0.6511334776878357, 0.6141273975372314, 0.6597108840942383, 0.6500381231307983, 0.6447054743766785, 0.7167929410934448]",10.915787994861603,1,0.8850768208503723
1,251,1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_251,2,0.0002033760423022168,1.0,2,0.0002033760423022168,"[np.int64(7), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(2)]","[0.8628737330436707, 0.5297544002532959, 0.7709234952926636, 0.6207488179206848, 0.6170424222946167, 0.7339784502983093, 0.6478523015975952, 0.6628448963165283, 0.6921684741973877, 0.6312987804412842, 0.6376067399978638, 0.6011893153190613, 0.6177521347999573, 0.6298391222953796, 0.27490952610969543]",9.530782610177994,1,0.8628737330436707
1,252,1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252,4,0.0004067520846044336,1.0,4,0.0004067520846044336,"[np.int64(7), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(0)]","[0.9175971150398254, 0.5610988736152649, 0.7868622541427612, 0.6349862813949585, 0.649253785610199, 0.7498003840446472, 0.6779120564460754, 0.6709058284759521, 0.7077207565307617, 0.6511029005050659, 0.6603389382362366, 0.612116277217865, 0.667731761932373, 0.6577391624450684, 0.723739743232727]",10.328906118869781,1,0.9175971150398254
1,257,1_338_154_174_364_178_180_337_182_187_189_191_396_205_257,1,0.0001016880211511084,1.0,1,0.0001016880211511084,"[np.int64(7), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(0), np.int64(2), np.int64(0), np.int64(0)]","[0.839615523815155, 0.5881224274635315, 0.6737267374992371, 0.6430296301841736, 0.6576651930809021, 0.5978633761405945, 0.653260350227356, 0.7782666087150574, 0.21198973059654236, 0.46191808581352234, 0.5697718858718872, 0.16206061840057373, 0.6814730763435364, 0.7658576369285583]",8.284620881080627,1,0.839615523815155
1,272,1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_358_340_32_310_387_339_272,2,0.0002033760423022168,1.0,2,0.0002033760423022168,"[np.int64(7), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(7), np.int64(0), np.int64(0), np.int64(0), np.int64(1), np.int64(6)]","[0.7866047024726868, 0.42344340682029724, 0.7100843191146851, 0.595859944820404, 0.6626376509666443, 0.7377121448516846, 0.6916729211807251, 0.5409554839134216, 0.6990134119987488, 0.707618236541748, 0.585774838924408, 0.6542235612869263, 0.5916641354560852, 0.6728155612945557, 0.6247354745864868, 0.5598194003105164, 0.6184778213500977, 0.6859027743339539, 0.6203323602676392, 0.5199042558670044, 0.6030818819999695, 0.6111646294593811, 0.7338249087333679, 0.7420797348022461, 0.2659732699394226]",15.645376831293106,1,0.7866047024726868
1,299,1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_244_151_84_299,1,0.0001016880211511084,1.0,1,0.0001016880211511084,"[np.int64(7), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(6), np.int64(2)]","[0.5911306142807007, 0.5016281604766846, 0.7961726784706116, 0.5934493541717529, 0.6328903436660767, 0.7474503517150879, 0.6863130927085876, 0.5794934630393982, 0.717194139957428, 0.6273528933525085, 0.6248056888580322, 0.5829680562019348, 0.492602676153183, 0.635932445526123, 0.6374492049217224, 0.2483983039855957, 0.5814931988716125, 0.2061997503042221, 0.04467480257153511]",10.527599219232798,3,0.7961726784706116
1,310,1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_358_340_32_310,1,0.0001016880211511084,1.0,1,0.0001016880211511084,"[np.int64(7), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(7), np.int64(0), np.int64(0)]","[0.7954292893409729, 0.487172931432724, 0.7560498714447021, 0.6210851669311523, 0.6844069361686707, 0.7430261373519897, 0.7040082812309265, 0.5993296504020691, 0.701065182685852, 0.6987161040306091, 0.6162554621696472, 0.643700897693634, 0.6011009812355042, 0.6622382402420044, 0.6261160969734192, 0.5763123631477356, 0.6075870990753174, 0.7030125260353088, 0.6376456618309021, 0.41452139616012573, 0.6676276922225952, 0.6540321707725525]",14.200440138578415,1,0.7954292893409729
1,318,1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_357_323_318,1,0.0001016880211511084,1.0,1,0.0001016880211511084,"[np.int64(7), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(2), np.int64(0), np.int64(0)]","[0.7901546359062195, 0.47677069902420044, 0.7268874049186707, 0.5929283499717712, 0.6010645627975464, 0.7038484811782837, 0.6259636878967285, 0.6069164276123047, 0.6460882425308228, 0.6103484034538269, 0.5970121622085571, 0.600923478603363, 0.5773860812187195, 0.5840428471565247, 0.6550300121307373, 0.5651332139968872, 0.5443297028541565, 0.6635307669639587, 0.2962875962257385, 0.5170363783836365, 0.970928430557251]",12.952611565589905,21,0.970928430557251
1,322,1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_357_322,1,0.0001016880211511084,1.0,1,0.0001016880211511084,"[np.int64(7), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(2), np.int64(6)]","[0.6999709606170654, 0.4809545874595642, 0.7460635304450989, 0.6055687665939331, 0.6530145406723022, 0.7105409502983093, 0.7000108361244202, 0.6040543913841248, 0.6657223105430603, 0.6571509838104248, 0.6185431480407715, 0.6070887446403503, 0.5688681602478027, 0.6467747688293457, 0.6200361847877502, 0.577675998210907, 0.5880706906318665, 0.6958511471748352, 0.27688053250312805, 0.022754982113838196]",11.745596215128899,3,0.7460635304450989
1,323,1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_357_323,1,0.0001016880211511084,1.0,1,0.0001016880211511084,"[np.int64(7), np.int64(1), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(6), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(0), np.int64(2), np.int64(0)]","[0.8031149506568909, 0.493880033493042, 0.7496200203895569, 0.6112038493156433, 0.625599205493927, 0.719636857509613, 0.6509805917739868, 0.6297746896743774, 0.6684404611587524, 0.6240321397781372, 0.6146417856216431, 0.6088451743125916, 0.6030907034873962, 0.6042076945304871, 0.6146356463432312, 0.5869859457015991, 0.5910016894340515, 0.6848950386047363, 0.2783260643482208, 0.5586487650871277]",12.321561306715012,1,0.8031149506568909
